#trajectory
#pose_format: tx ty tz qx qy qz qw
epoch: 121 pose: 3.1566 1.5929 0.0301 -0.0024 -0.0079 0.3248 0.9457
epoch: 122 pose: 3.1960 1.6236 0.0307 -0.0024 -0.0081 0.3233 0.9463
epoch: 123 pose: 3.2355 1.6542 0.0314 -0.0024 -0.0083 0.3224 0.9466
epoch: 124 pose: 3.2751 1.6847 0.0321 -0.0025 -0.0085 0.3211 0.9470
epoch: 125 pose: 3.3148 1.7151 0.0329 -0.0025 -0.0087 0.3203 0.9473
epoch: 126 pose: 3.3545 1.7455 0.0336 -0.0026 -0.0090 0.3188 0.9478
epoch: 127 pose: 3.3944 1.7757 0.0344 -0.0026 -0.0093 0.3175 0.9482
epoch: 128 pose: 3.4343 1.8058 0.0352 -0.0026 -0.0096 0.3167 0.9485
epoch: 129 pose: 3.4742 1.8359 0.0360 -0.0026 -0.0098 0.3158 0.9488
epoch: 130 pose: 3.5143 1.8658 0.0369 -0.0026 -0.0101 0.3152 0.9490
epoch: 131 pose: 3.5543 1.8957 0.0377 -0.0026 -0.0104 0.3141 0.9493
epoch: 132 pose: 3.5944 1.9256 0.0386 -0.0026 -0.0106 0.3140 0.9494
epoch: 133 pose: 3.6346 1.9554 0.0396 -0.0026 -0.0109 0.3140 0.9494
epoch: 134 pose: 3.6747 1.9852 0.0405 -0.0026 -0.0111 0.3137 0.9494
epoch: 135 pose: 3.7148 2.0150 0.0415 -0.0027 -0.0113 0.3133 0.9496
epoch: 136 pose: 3.7550 2.0447 0.0425 -0.0027 -0.0116 0.3133 0.9496
epoch: 137 pose: 3.7952 2.0745 0.0435 -0.0028 -0.0118 0.3142 0.9493
epoch: 138 pose: 3.8353 2.1043 0.0445 -0.0028 -0.0121 0.3147 0.9491
epoch: 139 pose: 3.8754 2.1342 0.0456 -0.0028 -0.0124 0.3145 0.9492
epoch: 140 pose: 3.9155 2.1640 0.0467 -0.0028 -0.0127 0.3145 0.9492
epoch: 141 pose: 3.9556 2.1939 0.0478 -0.0028 -0.0130 0.3150 0.9490
epoch: 142 pose: 3.9956 2.2238 0.0489 -0.0029 -0.0133 0.3155 0.9488
epoch: 143 pose: 4.0356 2.2537 0.0501 -0.0030 -0.0136 0.3168 0.9484
epoch: 144 pose: 4.0756 2.2838 0.0513 -0.0031 -0.0138 0.3188 0.9477
epoch: 145 pose: 4.1154 2.3140 0.0525 -0.0032 -0.0141 0.3204 0.9472
epoch: 146 pose: 4.1551 2.3444 0.0537 -0.0032 -0.0143 0.3226 0.9464
